종목코드,종목명,시장구분,시가총액,PER,20D_Avg_Trading_Val,OPM(%),ROA(%),ROE(%),PBR,F_Score,기준보고서,OPM_trend,ROA_trend,ROE_trend,PBR_trend,PER_trend,연도_5y,매출액_5y,영업이익_5y,경상이익_5y,경상이익률_5y,CFO_5y,CFI_5y,CFF_5y,FCF_5y,부채비율_5y,당좌비율_5y,이자보상배율_5y,유보율_5y,매출성장률_5y,매출채권회전율_5y,재고자산회전율_5y,업종매칭_ECOS코드,업종매칭명,매출채권회전율_업계평균,재고자산회전율_업계평균,ROIC(%),매출액_최근분기YoY(%),영업이익_최근분기YoY(%),연구개발비율(%),R&D최소기준(%)
060250,NHN KCP,KOSDAQ,588754557260,10.71,9318526475.5,4.39,7.93,17.3,1.84,7,2026-08-14,"[4.32, 3.96, 4.43, 4.39]","[6.75, 7.94, 6.94, 7.93]","[15.75, 17.07, 15.23, 17.3]","[1.85, 1.08, 1.99, 1.84]","[11.72, 6.3, 13.08, 10.62]","[2021, 2022, 2023, 2024, 2025]","[745418208065, 822763112832, 972016222465, 1105325511837, 1234882750705]","[43162129841, 44208183594, 41958924937, 43781831372, 54687939493]","[43937169552, 46400778069, 45601101669, 58847578736, 61254428188]","[5.89, 5.64, 4.69, 5.32, 4.96]","[68315120547, 41376250765, 63445951814, -61189884982, 200325990515]","[-20913070912, -11697779095, -11717900961, -27065134557, 28283679302]","[-26858120017, -10343372362, -8256628584, -8028452440, -12753939615]","[47402049635, 29678471670, 51728050853, -88255019539, 228609669817]","[152.38, 135.8, 133.43, 115.06, 119.43]","[132.46, 138.51, 144.57, 159.73, 162.54]","[138.32, 154.12, 593.31, 514.7, 362.45]","[1043.58, 1105.64, 1230.73, 1410.92, 1622.11]","[19.3, 10.38, 18.14, 13.71, 11.72]","[8.76, 8.2, 8.28, 6.31, 6.63]","[221.89, 140.42, 153.32, 206.34, 272.84]",ZZZ00,전산업,7.17,5.63,73.7,27.51,24.82,,
122640,예스티,KOSDAQ,584585775000,92.47,11439662227.5,5.9,3.45,5.82,3.95,6,2026-08-14,"[-0.52, 11.25, 4.36, 5.9]","[-13.7, 5.49, 0.29, 3.45]","[-37.1, 8.91, 0.49, 5.82]","[4.64, 1.69, 2.83, 3.95]","[18.96, 578.95, 67.88]","[2021, 2022, 2023, 2024, 2025]","[72405194962, 75993760726, 79808251218, 100095115191, 87055847267]","[-11102089873, -16881819932, -411044492, 11262295552, 3792979984]","[-20680497962, -7315780594, -29933827847, 12400148666, -371494164]","[-28.56, -9.63, -37.51, 12.39, -0.43]","[-5198476253, -17766897428, 1715816046, 8503833666, -7443039427]","[-3401367958, 2458168595, 10024457016, -16071544934, -1220934382]","[29323917817, -9005071513, 10834812682, -11807074294, 20189443637]","[-8599844211, -15308728833, 11740273062, -7567711268, -8663973809]","[152.75, 131.42, 170.73, 62.47, 66.45]","[74.95, 49.81, 68.82, 100.18, 106.87]","[-5.94, -6.59, -0.13, 4.63, 2.52]","[877.84, 883.93, 773.11, 1157.31, 1193.58]","[9.56, 4.96, 5.02, 25.42, -13.03]","[6.27, 4.29, 4.15, 5.56, 4.53]","[8.28, 9.57, 6.48, 5.02, 3.47]",C292,C292 특수 목적용 기계,4.79,5.0,4.03,76.48,60.34,,5.0
121600,나노신소재,KOSDAQ,572031210150,37.08,2551027867.5,8.23,3.92,5.79,2.15,6,2026-08-14,"[14.3, 3.4, 4.19, 8.23]","[3.9, -0.42, 0.36, 3.92]","[7.0, -0.76, 0.66, 5.79]","[6.17, 2.92, 2.48, 2.15]","[88.16, 374.62, 37.2]","[2021, 2022, 2023, 2024, 2025]","[61068879919, 79912146327, 83170197743, 87767284001, 111745369751]","[5721638898, 16822813569, 11892080207, 2987662289, 4681087390]","[7893326059, 19687763221, 19151569068, -5014307988, 2298193946]","[12.93, 24.64, 23.03, -5.71, 2.06]","[10600692726, 19419372961, 9307059393, 24521619455, 16753922734]","[-14426781987, -75516338327, -174856731528, -29177299001, -4578224509]","[6450051681, 70861529418, 185864418628, -5098435282, -3774587674]","[-3826089261, -56096965366, -165549672135, -4655679546, 12175698225]","[21.47, 7.47, 79.56, 81.11, 84.11]","[321.15, 1042.42, 1587.76, 2548.74, 127.93]","[25.59, 50.53, 90.74, 0.3, 0.44]","[1776.73, 3197.05, 3419.27, 3326.04, 3305.05]","[25.85, 30.86, 4.08, 5.53, 27.32]","[5.97, 8.41, 6.83, 5.8, 7.01]","[1.25, 1.3, 1.3, 1.39, 1.74]",C204,C204 기타 화학제품,6.54,7.56,4.13,24.48,189.33,7.4,5.0
052400,코나아이,KOSDAQ,547579741600,5.71,2280776005.0,30.52,16.3,34.14,1.95,9,2026-08-13,"[12.02, 14.14, 28.75, 30.52]","[6.26, 7.3, 13.33, 16.3]","[16.68, 15.25, 28.9, 34.14]","[1.51, 2.04, 2.56, 1.95]","[9.03, 13.35, 8.87, 5.71]","[2021, 2022, 2023, 2024, 2025]","[194500104691, 242182949921, 280222091498, 236308177383, 309163673263]","[48150048696, 48834313273, 33683780235, 33414413652, 88899374736]","[52697581997, 45481765418, 36397281809, 40594974541, 95385469825]","[27.09, 18.78, 12.99, 17.18, 30.85]","[350421521987, -684680357492, 19984018146, 32930416590, 152370530738]","[25030673609, -14137014421, -40623878211, -17338498472, -42729645375]","[-24990763571, -30223879296, 14956533830, -15981413062, -17875132917]","[375452195596, -698817371913, -20639860065, 15591918118, 109640885363]","[683.81, 174.78, 166.63, 108.85, 116.79]","[104.65, 118.32, 105.12, 111.7, 124.71]","[48.17, 62.22, 39.87, 35.37, 45.75]","[2144.63, 2415.77, 2790.74, 3064.35, 3827.06]","[41.17, 24.52, 15.71, -15.67, 30.83]","[15.77, 12.19, 10.49, 8.07, 11.34]","[5.29, 5.97, 4.37, 2.83, 4.38]",J582,J582 소프트웨어 개발 및 공급업,6.98,45.66,131.78,25.86,24.34,4.66,10.0
211050,인카금융서비스,KOSDAQ,540422317290,6.65,912300901.0,9.08,7.54,34.46,2.26,5,2026-08-14,"[10.37, 9.28, 9.08]","[5.93, 8.77, 7.09, 7.54]","[30.5, 42.12, 33.09, 34.46]","[1.62, 1.88, 2.94, 2.26]","[5.3, 4.46, 8.89, 6.55]","[2021, 2022, 2023, 2024, 2025]","[0, 0, 0, 832258694000, 1021768500000]","[21133565506, 27392045468, 46576295874, 86266641000, 94843958000]","[0, 0, 0, 80400661000, 95828439000]","[0.0, 0.0, 0.0, 9.66, 9.38]","[-549495926, -884913947, 8696586961, 74872399000, 56174712000]","[8939423240, -2949427725, -28670686100, -31878327000, -8733944000]","[-7114890497, 2994909342, 17159344368, -28390531000, -27202378000]","[8389927314, -3834341672, -19974099139, 42994072000, 47440768000]","[0.0, 297.68, 414.04, 380.39, 367.04]","[113.28, 122.64, 128.62, 117.52, 111.9]","[46.83, 44.44, 6.07, 9.76, 23.49]","[1746.68, 1329.1, 1843.44, 2982.11, 4238.2]","[0.0, 0.0, 0.0, 0.0, 22.77]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",ZZZ00,전산업,7.17,5.63,28.74,41.9,36.13,,
295310,에이치브이엠,KOSDAQ,532556399200,149.83,6650564537.5,8.26,1.17,2.46,3.8,2,2026-08-14,"[-15.04, 8.77, 8.26]","[-7.01, 7.28, 1.17]","[-12.69, 13.99, 2.46]","[4.56, 8.04, 3.8]","[57.44, 154.4]","[2024, 2025]","[45140439641, 66531544743]","[-6789016613, 5837442731]","[-9183826440, 9493791512]","[-20.35, 14.27]","[-14010320981, -8827636205]","[-16184529829, -27100903119]","[42046007258, 38190728433]","[-30194850810, -35928539324]","[80.93, 92.29]","[71.93, 145.96]","[3.47, -3.85]","[985.62, 1198.46]","[0.0, 47.39]","[5.61, 6.45]","[1.19, 1.22]",C242,C242 1차 비철금속,10.46,5.49,4.58,74.29,-46.64,6.2,5.0
050890,쏠리드,KOSDAQ,526759149780,9.68,6781416576.5,9.56,9.06,14.5,1.4,4,2026-08-14,"[11.29, 10.61, 11.29, 9.56]","[8.94, 9.31, 6.79, 9.06]","[14.97, 14.32, 10.31, 14.5]","[1.35, 1.25, 1.27, 1.4]","[9.01, 8.73, 12.29, 9.67]","[2021, 2022, 2023, 2024, 2025]","[212258023378, 279785548725, 321364602371, 331067887419, 294830329228]","[6129746237, 28591491789, 36268131817, 35139812698, 33282673656]","[33798144316, 36253484618, 49144869855, 54324978424, 39518790573]","[15.92, 12.96, 15.29, 16.41, 13.4]","[-34009296816, 15117566371, 54821123399, 56907888035, 22837487502]","[-22530432912, -8659114289, -27749297682, -8990199074, -24884591276]","[49254166483, 10428731247, -36104162842, -14625552637, -7747315701]","[-56539729728, 6458452082, 27071825717, 47917688961, -2047103774]","[89.05, 89.77, 67.47, 53.89, 51.89]","[70.03, 72.21, 110.75, 134.12, 133.22]","[3.09, 10.45, 8.08, 7.3, 8.21]","[495.34, 592.82, 716.4, 484.57, 586.6]","[24.02, 31.81, 14.86, 3.02, -10.95]","[5.67, 5.11, 5.49, 5.55, 4.44]","[3.56, 2.76, 2.77, 3.69, 3.44]",C264,C264 통신 및 방송 장비,6.6,6.94,6.6,24.74,-14.63,15.4,10.0
053610,프로텍,KOSDAQ,526500000000,7.15,1649821075.0,26.17,15.31,18.94,1.24,8,2026-08-14,"[11.17, 7.89, 20.09, 26.17]","[4.72, 3.38, 7.99, 15.31]","[5.44, 3.95, 9.99, 18.94]","[1.31, 0.61, 0.87, 1.24]","[24.04, 15.43, 8.69, 6.53]","[2021, 2022, 2023, 2024, 2025]","[173996810089, 198772415105, 156071199156, 170289499168, 230542705719]","[50332600007, 60067389685, 17432961864, 13443340756, 46306851990]","[58199453973, 56015169092, 22026318199, 20031407160, 52547281924]","[33.45, 28.18, 14.11, 11.76, 22.79]","[19814934159, 46846584183, 25923735944, 19066041089, 29622029288]","[-26499919700, -4022467877, -11500598266, -72915998272, -12128792236]","[-3153421739, -24604663982, 7430521650, 162299906, 13070749622]","[-6684985541, 42824116306, 14423137678, -53849957183, 17493237052]","[13.77, 14.17, 15.24, 16.72, 25.06]","[398.81, 406.9, 416.66, 399.17, 343.9]","[398.78, 711.38, 36.3, 16.28, 46.11]","[4706.95, 5432.23, 5725.62, 6058.11, 6869.78]","[101.14, 14.24, -21.48, 9.11, 35.38]","[6.1, 4.19, 3.46, 4.59, 4.82]","[2.94, 2.54, 2.08, 2.2, 2.3]",C292,C292 특수 목적용 기계,4.79,5.0,18.5,19.95,135.01,6.9,5.0
045100,한양이엔지,KOSDAQ,521500000000,8.32,2927303225.0,5.78,6.42,9.03,0.73,8,2026-08-13,"[8.29, 7.27, 4.8, 5.78]","[9.35, 8.41, 4.51, 6.42]","[14.51, 12.69, 6.68, 9.03]","[0.51, 0.48, 0.6, 0.73]","[3.5, 3.8, 8.96, 8.13]","[2021, 2022, 2023, 2024, 2025]","[891031858796, 1162892663583, 1026166723740, 1186292543978, 1118180793899]","[55086701161, 75253663052, 85109617536, 86192413135, 53710576617]","[58641167198, 88707324444, 95878585925, 99670113630, 52225895803]","[6.58, 7.63, 9.34, 8.4, 4.67]","[-5021025394, 80766897090, 148648860710, 97072911622, 2350443562]","[-17953689438, -43328655017, -47665975462, -14865417916, -179912368925]","[-12703657847, -18640188322, -17355374385, -21646219008, 2638205253]","[-22974714832, 37438242073, 100982885248, 82207493706, -177561925363]","[51.36, 54.88, 55.21, 50.94, 47.97]","[186.07, 168.23, 176.28, 183.97, 192.8]","[213.36, 1900.2, 265.03, 319.68, 340.24]","[4430.26, 5070.35, 5730.64, 6362.85, 6632.17]","[17.48, 30.51, -11.76, 15.6, -5.74]","[10.27, 8.86, 7.95, 10.67, 9.45]","[84.18, 52.88, 30.42, 43.94, 46.7]",M72,"M72 건축기술, 엔지니어링 및 기타 과학기술 서비스업",6.39,11.97,9.8,22.29,41.76,,
086900,메디톡스,KOSDAQ,519652986400,35.98,2437330725.0,6.91,2.65,3.99,1.37,6,2026-08-13,"[7.83, 8.9, 6.88, 6.91]","[1.58, 2.61, 2.69, 2.65]","[2.04, 3.41, 3.45, 3.99]","[3.71, 1.93, 1.94, 1.37]","[181.52, 56.67, 56.3, 34.3]","[2021, 2022, 2023, 2024, 2025]","[184869547955, 195096220132, 221120682597, 228621968787, 247290289368]","[34491517174, 46664445394, 17322328805, 20348722593, 17004372389]","[128265330912, 49526136526, 15853002352, 17499170183, 6582911535]","[69.38, 25.39, 7.17, 7.65, 2.66]","[19965517783, 26199414180, 13521518663, 36556164504, 61409930215]","[-27777106651, -36123712226, 13254809923, -646923525, -20628001872]","[34803515708, -40387681422, -13543576730, -24047919640, -37633595568]","[-7811588868, -9924298046, 26776328586, 35909240979, 40781928343]","[43.15, 37.52, 28.9, 30.67, 28.06]","[118.57, 61.0, 84.24, 104.05, 107.11]","[9.5, 19.34, 4.55, 4.7, 12.05]","[14061.23, 14381.34, 14334.99, 14814.68, 15225.14]","[31.27, 5.53, 13.34, 3.39, 8.17]","[4.24, 3.98, 3.6, 3.59, 4.2]","[2.24, 1.61, 1.55, 1.45, 1.94]",C21,C21 의료용 물질 및 의약품,4.85,3.7,3.66,11.44,-24.58,18.97,5.0
033640,네패스,KOSDAQ,517679084900,42.44,3014049747.5,6.85,3.22,8.93,2.01,9,2026-08-14,"[-14.58, 0.73, 4.56, 6.85]","[-11.36, -11.18, 2.9, 3.22]","[-38.66, -38.31, 8.21, 8.93]","[1.6, 0.73, 1.47, 2.01]","[17.84, 22.51]","[2021, 2022, 2023, 2024, 2025]","[418366537537, 588039209962, 480111639417, 464331506206, 521439287008]","[-16401042931, -6714005791, -70002734472, 3401796348, 23761125843]","[-26059289775, 83877723664, -111221050997, -10684082749, 35532389434]","[-6.23, 14.26, -23.17, -2.3, 6.81]","[75905436221, 97638800104, 79960446991, 109133376580, 103543972416]","[-252278426937, -300654619234, -153987040630, 55700689234, -46820260508]","[251098211415, 92649167488, 32808398436, -196133349519, -32169997888]","[-176372990716, -203015819130, -74026593639, 164834065814, 56723711908]","[314.08, 188.52, 240.12, 242.66, 183.67]","[107.45, 64.57, 64.93, 42.15, 73.22]","[-1.89, -0.48, -2.84, 0.15, 1.53]","[1406.07, 2075.52, 1203.39, 662.36, 767.25]","[21.77, 40.56, -18.35, -3.29, 12.3]","[7.5, 8.13, 6.74, 7.95, 9.23]","[20.24, 20.16, 16.86, 17.55, 15.49]",C26,"C26 전자부품, 컴퓨터, 영상, 음향 및 통신장비",6.65,7.75,7.99,17.41,82.45,,10.0
009520,포스코엠텍,KOSDAQ,517618798290,32.88,3058656253.5,0.29,9.4,12.57,4.13,7,2026-08-14,"[1.31, 0.41, 0.29, 0.29]","[3.14, 0.38, 0.91, 9.4]","[4.21, 0.51, 1.24, 12.57]","[10.58, 4.45, 5.76, 4.13]","[251.48, 876.88, 465.84, 32.86]","[2021, 2022, 2023, 2024, 2025]","[323878359080, 342175910791, 341410235234, 346628290419, 357432185147]","[16375758805, 6356472443, 4487629441, 1422749362, 1034456160]","[16636802026, 6644255345, 5768722910, 2694146467, 1675564201]","[5.14, 1.94, 1.69, 0.78, 0.47]","[3411845895, -7894212459, 17154396385, -7687294340, 1556128510]","[-108544357, 9448057227, -4430608956, 10791000789, 8599638529]","[-3700161502, -4003912649, -2529021773, -2284980302, -1390618541]","[3303301538, 1553844768, 12723787429, 3103706449, 10155767039]","[49.51, 39.36, 33.84, 33.94, 35.84]","[189.69, 187.03, 223.38, 216.71, 205.27]","[0.0, 0.0, 0.0, 0.0, 0.0]","[402.47, 450.72, 456.21, 438.13, 449.84]","[26.81, 5.65, -0.22, 1.53, 3.12]","[8.53, 7.73, 7.63, 7.3, 6.83]","[9.74, 7.72, 9.65, 11.79, 9.92]",C241,C241 1차 철강,7.14,5.54,0.81,,,,5.0
253590,네오셈,KOSDAQ,506688844200,31.13,5180286535.0,16.88,8.95,12.15,3.78,6,2026-08-14,"[8.01, 15.65, 6.34, 16.88]","[7.78, 13.54, 3.45, 8.95]","[9.54, 16.58, 4.48, 12.15]","[3.97, 3.31, 4.03, 3.78]","[41.58, 19.95, 90.0, 31.15]","[2021, 2022, 2023, 2024, 2025]","[37176448111, 74673208045, 100931226581, 105237088617, 63936752061]","[4848985780, 8364613367, 8086678336, 16466717035, 4055388266]","[6312913938, 11309171318, 9260728262, 22579629622, 5427236782]","[16.98, 15.14, 9.18, 21.46, 8.49]","[-4574132953, 13275738498, 10575534431, 19293385194, 3740873104]","[-16896757605, 1429810694, -8393226065, -4450145577, -53903401256]","[16255805914, -8866575840, -2210773411, 6928852085, 18262154090]","[-21470890558, 14705549192, 2182308366, 14843239617, -50162528152]","[74.46, 110.04, 22.62, 22.44, 30.08]","[546.96, 80.86, 325.51, 383.18, 601.84]","[23.75, 34.09, 48.03, 100.22, 13.2]","[1282.88, 1543.75, 1992.5, 2547.51, 2611.23]","[-23.57, 100.86, 35.16, 4.27, -39.25]","[3.4, 5.63, 10.12, 7.53, 3.56]","[3.32, 1.74, 2.16, 4.26, 3.19]",C292,C292 특수 목적용 기계,4.79,5.0,10.53,120.5,2208.73,10.96,5.0
112040,위메이드,KOSDAQ,504474457380,7.84,3950874534.0,6.17,2.73,5.69,0.63,7,2026-08-14,"[-18.25, 0.99, 1.74, 6.17]","[-14.58, 9.68, -1.55, 2.73]","[-51.57, 21.83, -3.33, 5.69]","[5.16, 1.43, 1.04, 0.63]","[6.57, 11.14]","[2021, 2022, 2023, 2024, 2025]","[334983131724, 463491566220, 605252428314, 711871164004, 614039504365]","[97350931326, -84938285329, -110440776864, 7062218897, 10678082423]","[391820836295, -181695010645, -160120821203, 155945274975, 1966052298]","[116.97, -39.2, -26.46, 21.91, 0.32]","[94395580798, -37019525545, -10289938210, -80206752362, 64255777601]","[83141079493, -130906428428, 85466376412, 54640120406, -25901385193]","[48830978717, 166847940250, -27792079177, -25489008251, -12278162765]","[177536660291, -167925953973, 75176438202, -25566631956, 38354392408]","[59.59, 167.59, 253.75, 125.47, 114.81]","[112.44, 56.09, 47.44, 56.12, 68.74]","[86.25, -32.6, -12.95, 1.76, 1.62]","[3223.96, 2017.4, 1085.75, 2130.8, 1954.24]","[164.38, 38.36, 30.59, 17.62, -13.74]","[4.62, 6.36, 10.15, 8.32, 5.65]","[0.0, 0.0, 0.0, 0.0, 0.0]",J582,J582 소프트웨어 개발 및 공급업,6.98,45.66,6.25,-7.32,-26.57,,10.0
033500,동성화인텍,KOSDAQ,496026230760,6.24,1866628153.5,0.0,4.66,8.14,1.71,7,2026-08-14,"[7.03, 0.0, 0.0, 0.0]","[7.89, 0.0, 0.0, 4.66]","[17.02, 0.0, 0.0, 8.14]","[2.17, 2.21, 2.94, 1.71]","[12.75, 20.98]","[2021, 2022, 2023, 2024, 2025]","[365039209420, 434151552353, 531408738039, 597409682162, 742186008411]","[30179089426, 15277453449, 37339851391, 0, 0]","[33652478583, 13918366128, 36879574939, 50877047618, 73079880098]","[9.22, 3.21, 6.94, 8.52, 9.85]","[-5617245137, 9728740563, 64724856446, 67578275983, 84702106506]","[-5048927641, -4420398546, -16970683944, -21837531079, -36327006451]","[10468858887, -520604419, -47834052632, -15595852016, -24401896991]","[-10666172778, 5308342017, 47754172502, 45740744904, 48375100055]","[107.55, 131.48, 115.73, 124.98, 93.73]","[60.45, 52.13, 42.63, 62.91, 79.58]","[32.62, 10.29, 8.81, 0.0, 0.0]","[915.64, 933.5, 1058.19, 1275.44, 1594.96]","[-5.91, 18.93, 22.4, 12.42, 24.23]","[11.15, 10.73, 13.57, 9.68, 10.31]","[3.58, 3.43, 3.27, 3.31, 3.95]",C201,C201 기초화학물질,8.22,8.18,0.0,16.14,,0.46,5.0
037460,삼지전자,KOSDAQ,494451216600,2.04,2889938292.5,8.66,15.78,39.8,0.45,7,2026-08-14,"[3.1, 3.44, 3.79, 8.66]","[5.05, 7.83, 6.48, 15.78]","[9.38, 14.7, 15.89, 39.8]","[0.25, 0.22, 0.32, 0.45]","[2.71, 1.5, 2.03, 1.12]","[2021, 2022, 2023, 2024, 2025]","[2500016130715, 2918903060210, 2526207927918, 3359681220937, 4291096557599]","[93143552951, 88562973589, 78343445249, 115613198250, 162447915281]","[88053763151, 85894670837, 65611664875, 100631743956, 149813458255]","[3.52, 2.94, 2.6, 3.0, 3.49]","[195828525274, 29505883302, 184508891719, -109951615123, -140763325922]","[-83447919208, -66893452426, -22293843824, 686028150, -31369974020]","[-106981682966, 30535876372, -96009441523, 127752497310, 172648782134]","[112380606066, -37387569124, 162215047895, -109265586973, -172133299942]","[91.72, 99.43, 85.8, 87.73, 145.15]","[128.72, 101.45, 120.18, 116.71, 78.95]","[16.29, 11.16, 6.92, 8.91, 9.51]","[2832.93, 3284.66, 3618.0, 4263.99, 5050.22]","[57.29, 16.76, -13.45, 32.99, 27.72]","[9.37, 8.36, 7.03, 19.19, 0.0]","[15.05, 11.0, 9.13, 11.15, 7.81]",C264,C264 통신 및 방송 장비,6.6,6.94,52.88,155.02,441.98,0.09,10.0
041190,우리기술투자,KOSDAQ,490560000000,4.46,39413772100.75,0.0,3.85,4.67,0.57,3,2026-08-14,"[0.0, 0.0, 0.0, 0.0]","[19.32, 18.38, 11.75, 3.85]","[23.41, 22.18, 14.24, 4.67]","[1.04, 0.87, 0.8, 0.57]","[4.43, 3.93, 5.59, 12.31]","[2022, 2023, 2024, 2025]","[35352148402, 170741464684, 192251177787, 162866987251]","[0, 0, 0, 0]","[-430893177458, 153847963737, 175707658187, 138042175345]","[-1218.86, 90.11, 91.39, 84.76]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0, 0, 0, 0]","[20.71, 21.17, 20.65, 21.19]","[1078.04, 3472.72, 827.87, 3676.13]","[0.0, 0.0, 0.0, 0.0]","[856.37, 1145.97, 1489.2, 1751.47]","[0.0, 382.97, 12.6, -15.28]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]",ZZZ00,전산업,7.17,5.63,0.0,-50.2,,,
101160,월덱스,KOSDAQ,490376492100,6.46,1965132212.5,22.4,16.37,19.98,1.29,8,2026-08-14,"[22.5, 22.92, 20.07, 22.4]","[17.17, 16.6, 9.54, 16.37]","[22.48, 21.15, 11.82, 19.98]","[1.76, 0.91, 1.03, 1.29]","[7.85, 4.3, 8.68, 6.46]","[2021, 2022, 2023, 2024, 2025]","[190057368425, 255929775545, 288087193001, 306791365556, 291764969976]","[40300789625, 50701951182, 64828878115, 70304948252, 58544362713]","[42637211362, 49833441370, 66788029150, 87498008121, 55883055797]","[22.43, 19.47, 23.18, 28.52, 19.15]","[26203403413, 22300830924, 82875317763, 35037235881, 60759780767]","[-24237799262, -30037220770, -11546702845, -5148339983, -10848926004]","[-2789386782, 424679448, -3296560271, -4374060511, -5825658356]","[1965604151, -7736389846, 71328614918, 29888895898, 49910854763]","[47.74, 40.83, 30.98, 27.42, 23.97]","[152.93, 168.59, 290.48, 295.57, 425.51]","[44.57, 46.44, 37.26, 40.39, 39.87]","[1643.28, 2131.49, 2770.17, 3528.59, 4012.79]","[22.08, 34.66, 12.56, 6.49, -4.9]","[6.93, 7.94, 8.47, 6.77, 4.27]","[2.94, 2.73, 2.61, 2.49, 2.34]",C262,"C261,2 반도체 및 전자부품",6.7,8.89,17.57,13.13,96.96,0.97,10.0
340570,티앤엘,KOSDAQ,480496588000,9.46,3299311717.5,33.9,20.05,22.65,2.14,6,2026-08-21,"[26.71, 32.57, 28.24, 33.9]","[19.31, 23.55, 17.54, 20.05]","[21.18, 27.07, 18.93, 22.65]","[2.51, 3.17, 1.98, 2.14]","[11.86, 11.72, 10.48, 9.46]","[2021, 2022, 2023, 2024, 2025]","[71895885464, 81577391444, 115461318940, 174891676241, 164157781834]","[22327323701, 24308838055, 30839185026, 56957338526, 46350773186]","[23432098699, 25561098068, 33059714184, 62287344717, 47822323862]","[32.59, 31.33, 28.63, 35.61, 29.13]","[19005563601, 15407303760, 32591101671, 46569584536, 37691797461]","[-15322085481, -5994028914, -30100160007, -661991775, -15679917569]","[-1803177597, -5144191316, -3689751589, -4581763221, -8865278589]","[3683478120, 9413274846, 2490941664, 45907592761, 22011879892]","[9.13, 10.3, 9.69, 14.96, 7.91]","[649.26, 495.32, 525.95, 399.83, 723.14]","[5725.03, 725.66, 3528.61, 2905.85, 3451.55]","[1910.91, 2312.74, 2838.46, 3768.9, 4499.48]","[76.94, 13.47, 41.54, 51.47, -6.14]","[9.46, 7.63, 9.98, 35.42, 0.0]","[6.8, 5.39, 5.99, 6.1, 5.1]",C21,C21 의료용 물질 및 의약품,4.85,3.7,24.65,44.51,150.44,,5.0
